headline,label
"Trump falsely claims 'thousands' of forgeries on mail-in ballots, despite his own commission not finding a single case of fraud",-1
Stacey Abrams Says Reason Republicans Are 'So Mad' About Election Is That Their Voter Suppression Efforts Were Blocked,-1
"Biden didn’t ‘take the lead’ in Pennsylvania. If he wins, he always had it.",1
"Megathread: Trump, Biden to have microphones muted for part of final U.S. presidential debate",0
CNN Poll: Most Americans embarrassed by US response to coronavirus,-1
Jon Stewart says police are basically a 'border patrol' between 'two Americas' who exist to perpetuate segregation,0
Giuliani Ignored COVID Restrictions Then Got Treatment You Can't Have,-1
Colorado’s Progressive Governor and Legislature Just Ended Qualified Immunity for Police Officers,0
Police arrest Proud Boy member on assault and gun charges hours after Trump refuses to denounce white supremacy,-1
Jonathan Swan reveals the simple secret to exposing Trump's lies: basic follow-up questions,-1
Eric Trump cancels event at Michigan gun shop after former employee is linked to domestic terror plot against governor,-1
"Black Californians accuse ""Trump Train"" of being like ""Taliban had come to town""",0
Law Firm Stops Representing Trump Campaign in Pennsylvania Suit,0
Biden won the Electoral College. Now he should call for it to be abolished.,1
The sheriff fired her because she’s a lesbian so she ran for his office. She demolished him.,-1
Susan Collins helped cripple the USPS: Now Maine farmers are getting dead baby chicks in the mail,-1
Kamala Harris Said Biden Administration Would Decriminalize Marijuana,0
Dr Anthony Fauci is the only figure to find his approval rating rise after being associated with Donald Trump,1
Biden notes 'the violence we're witnessing is happening under Donald Trump. Not me.',-1
Investigation launched into Trump’s 'political interference' in CDC and FDA's coronavirus work,0
Bernie Sanders says he would legalize marijuana on his first day as president,0
"Man who spent weekend in a bunker demands ""weak"" governors ""dominate"" protesters",-1
Donald Trump Refused to Denounce White Supremacists. That's It.,-1
President Trump lost. Too many Republicans keep pretending he didn’t.,-1
Trump shares video of 'great people' shouting 'white power' at protesters,1
Keep Audiences Out of Debates—Forever,0
Trump Has ‘Financial Interest’ in Hydroxychloroquine Manufacturer: NYT,0
Lindsey Graham's Challenger Jaime Harrison Takes Narrow Lead in New Poll,0
Democrat calls for delaying Barrett hearing after CNN uncovers 7 undisclosed talks she gave,0
Calls intensify for resignation of Michigan sheriff who shared stage with militia.,0
House Democrats Demand Increase in IRS Funding to Go After 'Wealthy Tax Cheats'—Like Donald Trump,1
TikTok users are trying to troll Trump's campaign by reserving tickets for Tulsa rally they'll never use,0
Biden slams Trump over Covid at final debate: 'Anyone who’s responsible for that many deaths should not remain president',1
Poll: 60 percent support Biden canceling up to $50K of student loan debt per person,0
Wisconsin recount adds 87 votes to Biden’s victory over Trump,0
"Report: Trump is Terrified About Going to Prison After Losing The Election, As He Should Be",-1
"Americans are the dangerous, disease-carrying foreigners now",-1
Joe Biden says he will rejoin the Paris climate agreement on the first day of his presidency if he wins the election,1
Sen. Kelly Loeffler Dumped Millions in Stock After Coronavirus Briefing,-1
"""Where the f***ing stimulus at?"": TikTok video rant at Mitch McConnell watched Over 2 million times",-1
Russiagate Was Not a Hoax | The Senate Select Committee on Intelligence confirmed what the Mueller report could not.,1
"Louis Gohmert, who refused to wear a mask, tests positive for coronavirus",1
"Sanders: 'Obviously I am not a communist,' but maybe Trump 'doesn't know the difference'",0
Trump refuses to denounce white supremacism and instead tells Proud Boys to ‘stand back and stand by',0
The worst president. Ever.,-1
Trump’s Mar-a-Lago neighbours initiate legal action to stop him moving there when he leaves White House. Trump signed a deal in 1993 that bars him from using the private club as a permanent residence,0
Bernie Sanders Says U.S. Can Cancel All Student Debt if It Can Give the Top 1% $1 Trillion in Tax Breaks,-1
"Barack Obama calls Trump a ""two-bit dictator"" after report Trump will declare premature victory",0
"Trump’s medical bill would cost an average American citizen at least $100k, report says",0
"Obama Slams Dropping Of Michael Flynn Case, Calls White House COVID-19 Response 'Absolute Chaotic Disaster'",-1
"More than 800K physicians beg Trump to let experts, not holidays, determine when public gatherings are safe again",0
"Ruth Bader Ginsburg says she is starting 2020 ""cancer free""",-1
"Donald Trump Is Now ‘America’s Number One Traitor,’ Says Veterans Group | “Benedict Arnold can step aside,” VoteVets says in its latest anti-Trump attack ad",-1
AOC defeats primary challenger Michelle Caruso-Cabrera,-1
"On a call with Trump officials, police chief pleads: 'Stop testing NBA players, start testing first responders'",-1
Megathread: President Donald Trump Removes Watchdog Overseeing Rollout of $2 Trillion Coronavirus Bill,0
The Video of Donald Trump Telling Associates to “Get Rid of” Ambassador Marie Yovanovitch Has Been Released,0
Don't Be Shocked Trump Lied About COVID On Tape. Be Horrified That It Won't Matter,-1
Calls for Trump ally Lindsey Graham to resign over Georgia phone call,-1
"Sanders: ""Richest 1 Percent Is Responsible for 70 Percent of All Unpaid Taxes""",1
#ILikeBernie Trends After Hillary Clinton Says 'Nobody Likes' Bernie Sanders,1
The Coronavirus Is the Worst Intelligence Failure in U.S. History | It’s more glaring than Pearl Harbor and 9/11—and it’s all the fault of Donald Trump’s leadership.,-1
Sacha Baron Cohen calls Facebook Trump’s ‘willing accomplice’ in spreading conspiracy theories,-1
"Ocasio-Cortez Says Putting Pence in Charge of Coronavirus Effort Is 'Irresponsible' Because He 'Literally Does Not Believe in Science' — ""This decision could cost people their lives. Pence's past decisions already have.""",0
'He gets his photo op and gets out': Biden hits out at Trump for 'reckless' Omaha rally that left supporters hospitalised,1
Sarah Sanders says Trump told her to go to North Korea and take 'one for the team' after Kim Jong Un winked at her,0
Major Producer of Hydroxychloroquine Once Paid Michael Cohen Hefty Sum for Access to Trump,0
"‘The Heat Is On’: Legal Experts Say Postmaster General Committed ‘Stunning’ Array of Crimes, Including ‘Wire Fraud’",1
U.S. House to vote on ending federal ban on marijuana,-1
The GOP is holding up relief for millions of Americans because they want to make sure corporations have blanket protection from workers who get COVID on the job,1
"Stop romanticizing divided government. If McConnell is majority leader, there will be no progress.",0
"Video of ‘ballot stuffing’ is not from a Flint, Mich., polling place. It’s from Russia",0
Megathread: Justice Department Investigating Potential Presidential Pardon Bribery Scheme,1
"Sanders condemns his supporters' 'ugly, personal attacks' against Warren",-1
Trump complains Biden and Obama stopped coronavirus testing even though it didn't exist during their administration,-1
Trump press secretary Kayleigh McEnany has voted by mail 11 times in 10 years,0
Trump says Abraham Lincoln 'did good' for the Black community but that 'the end result' is 'questionable',1
Oregon Sues Federal Government for Grabbing Protesters in Unmarked Vehicles,-1
Trump’s ‘Liberate Michigan!’ tweets incite insurrection. That’s illegal. | Federal law bans advocating the overthrow of government.,-1
Alexandria Ocasio-Cortez is heavily favored to win her reelection race. Her challenger has still raised $10 million because Republicans are desperate to beat her.,1
Arizona Certifies Biden’s Election Victory Over Trump,0
Taylor Swift: Trump's 'calculated dismantling' of USPS proves he's trying to 'blatantly cheat' election,-1
Bernie Sanders says the 'GOP has ceased to be a political party' and 'is now a cult' for staying silent on Trump's election attacks,0
MSNBC airs 80-second supercut of Trump’s racist remarks over the past 30 years,-1
Senate strips provision from intelligence bill requiring campaigns to report foreign election help,1
"Man really did hack Trump’s Twitter account by guessing password, ‘maga2020!,’ Dutch prosecutors confirm",0
Biden: 'It's time corporate America paid their fair share of taxes',1
"Government study shows taxpayers are subsidizing “starvation wages” at McDonald's, Walmart. Sen. Bernie Sanders called the findings ""morally obscene""",-1
Navy Captain Removed From Carrier Tests Positive for Covid-19,1
Republicans Are Afraid to Attend Their Convention But Want Your Kids in School,0
"Trump Could Be Investigated for Tax Fraud, D.A. Says for First Time",-1
White House goes quiet on coronavirus as outbreak spikes again across the U.S.,0
Trump is reportedly 'very aware' he lost the election but is putting up a fight as 'theater',-1
Kanye West Gets Thrown Off The Ballot In Wisconsin,0
Trump Supporter Arrested For Requesting Absentee Ballot For Dead Mother,-1
"‘Trickle-down’ tax cuts make the rich richer but are of no value to overall economy, study finds",1
Obama films 18 separate state-specific 'How To Vote' videos,0
Wisconsin election results: Biden overtakes Trump with 4% of votes left to count,0
"Poll: Most Americans support raising taxes on those making at least $400,000",1
"Republican Senator Who Voted for Trump's $1.5 Trillion Tax Cut for the Rich Blocks $1,200 Stimulus Checks",0
Trump mocked for signing blank paper in ‘staged’ photos at Walter Reed,-1
"Dear Wisconsin: If Trump wants a recount, make him pay up front",1
#ArrestRandPaul trends on Twitter after he walks out over impeachment question,0
America doesn’t want another Tea Party - Don’t let Fox News fool you. 81% of Americans do not share the views of anti-quarantine protesters.,-1
Teachers union president dares Trump to sit in classroom amid coronavirus 'and breathe that air',0
ACLU calls for dissolving of Department of Homeland Security,1
Kamala Harris Challenges Bill Barr to Say–Under Oath–that Clearing of Lafayette Square Was Unrelated to Bible Photo Op,0
"Sanders on McConnell: ‘When children are going hungry in America, suddenly we don't have enough money’",0
"AOC calls Amazon jobs a 'scam' because more than 4,000 of its employees are on food stamps",0
North Carolina Court Wipes Out Voting Restrictions Designed to “Secure White Supremacy” | Tens of thousands of people are suddenly eligible to vote in November.,0
Ocasio-Cortez: 'Members of Congress should not be allowed to own individual stock',0
Biden Clinches Electoral College Win as California Certifies,1
42% of Voters Say Trump Will Be Known as 'One of Worst' Presidents in History: Fox News Poll,-1
Fauci warns of 'anti-science bias' being a problem in US,-1
"Trust me, I leaked the Pentagon Papers. Trump is an enemy of the Constitution and must be defeated.",-1
A New Congressional Budget Office Study Shows That Medicare for All Would Save Hundreds of Billions of Dollars Annually,1
Bill Gates says we can’t restart the economy soon and simply “ignore that pile of bodies over in the corner”,0
Trump claims the media misrepresented his coronavirus cure comments. Video proves otherwise. The president is now routinely lying about things we saw with our own eyes and that are on tape.,-1
Trump Just Exposed Secret Service to COVID-19 to Do a Drive-By For MAGA Supporters,1
"Texas governor to close mail-in ballot drop-off boxes, limiting one per county",0
Report: Georgia Secretary Of State Says Graham Pressed Him To Toss Legal Ballots,0
Panic in the White House as Staffers Discover There Is Some Sort of Pandemic Happening,-1
Biden netted 132 extra votes after Milwaukee County recount,0
Michael Cohen says the associates Trump pardoned may now be forced to testify against him because they can no longer invoke the Fifth Amendment,-1
Trump now claims he spoke 'sarcastically' when repeatedly suggesting people inject disinfectant to cure coronavirus,0
Trump promises Michigan that he will 'never come back' if he loses the state to Biden,0
"Senator Warren urges Biden: Raise minimum wage, cancel student debt, invest in child care.",0
"Conservative Icon George Will Urges Nov. Sweep: Vote Out Trump, All GOP Enablers",0
Trump Wants Covid-19 Media Coverage To Be Illegal: ‘Should Be An Election Law Violation’,-1
USPS Special Agents Raided Home of QAnon-aligned Mail Carrier Who Allegedly Hoarded and Threw Out Several Bags of Undelivered Mail,1
2 DOJ whistleblowers testify that AG William Barr interfered in investigations to help Trump,1
Melania Trump reportedly taped making 'disparaging' remarks about president and his children,0
AOC Says U.S. 'Must Atone' for Rights Violations After Whistleblower's ICE Hysterectomy Claims,-1
Nancy Pelosi refuses to rule out second impeachment of Trump to delay Supreme Court battle,0
Ex-Trump aide Scaramucci says president’s ‘well wishes’ to Ghislaine Maxwell are coded message: ‘Please don’t talk’,0
Megathread: U.S. Supreme Court Rejects Republican Challenge to Biden's Pennsylvania Win,1
"Opinion: With Justice Ginsburg’s death, Mitch McConnell’s nauseating hypocrisy comes into full focus",0
"Biden: ""I trust vaccines, I trust scientists, but I don’t trust Donald Trump""",1
Ninth Circuit Hands Trump Admin a Big Loss: the Transfer of Military Funds to Build the Wall Was ‘Unlawful’,-1
"Donald Trump should concede and ‘put country above his ego’, says Barack Obama",0
Cory Booker Wants To End Qualified Immunity For Police Officers,0
"""Is that too socialist too?"": AOC pleads for second stimulus checks and rent forgiveness as pandemic rages",-1
Obama accuses Trump White House of suppressing black voters in rare direct attack,-1
"Goodbye, Rudy Giuliani",0
Jaime Harrison shatters Senate fundraising record for South Carolina race,0
America Didn’t Give Up on Covid-19. Republicans Did.,0
Donald Trump Appears to Have Committed Felony Voter Fraud,-1
The doctor behind a cognitive test Trump took says ‘it’s supposed to be easy’ for people with no cognitive impairment,-1
Stacey Abrams says 750K Georgians have requested ballots for runoff,0
"Bernie Sanders Warns Total Economic Collapse Will Be More Expensive Than Paying Workers, Reducing Health Care Costs Amid Coronavirus",0
QAnon Supporters Vow to Leave GOP After Mitch McConnell Accepts Election Result,1
The world is realizing the U.S. is no longer committed to basic standards of decency,0
The Senate just dropped a massive Russia bombshell (and most people missed it),-1
"Bernie Sanders: We need scientists, not politicians, in charge of the coronavirus response | Let scientists and health professionals take charge. Stop spreading lies and focus on minimizing the risk and addressing health care needs.",-1
Mitt Romney sides with Democrats calling for $12 hourly raises for essential workers,0
Megathread: U.S. House Speaker Pelosi Calling Back Chamber to Work on Postal Service Legislation,0
"Mitch McConnell just adjourned the Senate until November 9, ending the prospect of additional coronavirus relief until after the election",1
Trump Suddenly Loses Interest In Briefings After Disastrous Disinfectant Comments,-1
"GOP Senator Kept Coronavirus Info Secret for Weeks, But Shared It With Wealthy Donors",1
Megathread: President Trump Suggests Delaying 2020 Presidential Election,0
'Trump kept saying it was basically pretty much a cure': Woman whose husband died after ingesting chloroquine warns the public not to 'believe anything that the president says',-1
Bernie Sanders Is the Only Leading Presidential Candidate Pledging to Vote Against the Patriot Act,0
Michigan group sues Trump campaign for alleged mass voter suppression,0
"Yes, Joe Biden has released 22 years of tax returns online",1
Pranksters are flooding Trump's election fraud hotline to mock the president over his election defeat,-1
Republicans Are Sneaking Abortion Restrictions into the Coronavirus Bill. Anti-choice lawmakers are stalling emergency legislation.,-1
Pelosi Requests All-House Briefing from the Director of National Intelligence and Central Intelligence Agency on Press Reports of Russian Bounties on U.S. Troops in Afghanistan,1
"'I cannot stress this enough, this will kill you': Fox News host Neil Cavuto was shocked by Trump's announcement that he's taking hydroxychloroquine to prevent coronavirus",-1
City of El Paso hires legal counsel to help collect Trump campaign’s outstanding debt,1
Superdelegate pushing convention effort to stop Sanders is health care lobbyist who backed McConnell,1
Bernie Sanders Says U.S. Can Cancel All Student Debt if It Can Give the Top 1% $1 Trillion in Tax Breaks,-1
Democrats Look at Trump Voters and Wonder ‘What the Hell Is Your Problem?’,-1
Trump announces 'surge' of federal officers to Chicago despite outrage over Portland crackdown,1
Trump Collapses Under Pressure of Extremely Basic Follow-Up Questions About COVID-19,-1
Kanye West Is Breaking Campaign Finance Law and Keeping His GOP Backers a Secret,0
The ‘Trump Won’ Farce Isn’t Funny Anymore. Republicans are now seriously arguing that elections are legitimate only when their side wins.,0
"'Morally Obscene,' Says Sanders as McConnell Adjourns Senate for Month-Long Recess Without Deal on Coronavirus Relief",1
"Texas closes hundreds of polling sites, making it harder for minorities to vote",0
A National Nightmare: Whoever Owns Trump’s Enormous Debts Could Be Running The Country,0
Kelly Loeffler slammed for posing with former KKK leader ahead of Georgia runoff elections,0
"Trump's last-minute pardon spree shows why Joe Biden just can't ""move on"". The country can't unite and heal if Republicans believe they have license to cheat in elections and commit crimes",0
Biden calls on Trump to step down over his coronavirus response as he holds first town hall,0
Massachusetts' Republican governor 'cannot support Donald Trump for president',-1
Federal Judge Declares ICE Arrests at Courthouses ‘Illegal’ in Huge Blow to Trump Administration,0
"Jared Kushner made a deal with Russia for ventilators during the COVID crisis, but every single machine was faulty, report claims",-1
Senator Dumped Up to $1.6 Million of Stock After Reassuring Public About Coronavirus Preparedness,0
Trump Just Admitted He's Sabotaging the USPS to Screw Up the Election,0
Megathread: US Government Accountability Office finds Trump administration violated the law by freezing Ukraine aid,-1
Biden team considering legal options if Trump administration keeps stalling the transition,0
"Biden receives endorsement from Scientific American, magazine's first in 175-year history",1
"'I'll be right eventually': Trump again insists coronavirus will disappear, citing no evidence",-1
Trump spent $3 million for a vote recount in Wisconsin's largest county to support his baseless claim of ballot fraud but lost by even more than initially thought,-1
"Trump campaign 'disguised' and 'laundered' nearly $170 million worth of spending, watchdog group alleges in a new federal complaint",0
"This is What Tyranny Looks Like - Barr’s Black-Shirted Private Army Stands Guard with No Badges, No Nameplates, No Insignias",-1
Michael Cohen says Donald Trump will flee to Mar-a-Lago and never return to White House,0
Trump reportedly said he would reject a bailout package if it included aid to keep the US Postal Service functioning,-1
"Warren, Pressley introduce bill to make it a crime for police officers to deny medical care to people in custody",-1
'Tweeting at the TV doesn't fix things': Obama mocks Trump's record in rousing campaign speech,-1
"Coronavirus tragedy should lead to ""rethinking"" American society, Bernie Sanders says",-1
"New York Senate votes to repeal 50-A, making police disciplinary records public",0
'Kentucky Can Do Better Than Mitch McConnell': Democrat Amy McGrath Endorsed by One of Kentucky's Largest Newspapers,1
‘You’re high’: Internet reacts after Trump says COVID makes him feel 20 years younger — 'Donald J. Trump feels better today than in the year 2000 because he's high on so many drugs.',1
"While Constantly Yelling About Voter Fraud, Trump Tried To Register In FL With WH Address",-1
Lesley Stahl gets security protection after death threat over Trump ‘60 Minutes’ interview: report,-1
"Trump Promises To Defund The Entire Military, If Congress Won't Let Him Punish The Internet For Being Mean To Him",1
Bernie Sanders rises to No. 1 in first post-Iowa national poll,-1
Vice President Mike Pence tours Mayo Clinic without coronavirus mask even though he was told to wear one,0
"BLM activist Cori Bush wins in Missouri, becomes state's first black congresswoman",1
Biden leads by 10 points as majority of Americans say Trump could have avoided coronavirus: Reuters/Ipsos poll,-1
Obama says Democrats should make sure Ocasio-Cortez has a platform,1
Trump says 2020 presidential election will be 'rigged by foreign countries' as he slumps further in polls,-1
"I’m Jaime Harrison, the ""Democratic Challenger"" to Sen. Lindsey Graham in South Carolina. I’m running for Senate to bring hope back to the working families of SC and to #SendLindseyHome. AMA!",1
"Trump said 'only blacks could live this way' about Chicago and hates Obama because he's Black, Michael Cohen claims",-1
White House briefs top Republicans – but not Democrats – on Russia bounty row,0
Mike Pence mocked for saying liberals want to make ‘poor people more comfortable’ | Critics online wondered why making the poor comfortable was such a bad thing,-1
Mitch McConnell Laughs When Confronted On Senate Inaction Over Coronavirus,0
The White House reportedly scrapped a national testing plan because the virus was mostly hitting blue states,0
"'Unacceptable': Dems Fume After Trump Announces Plan to Refuse Congressional Oversight of Corporate Bailout Funds - ""This is a frightening amount of public money to have given a corrupt admininistration with zero accountability.""",-1
"‘Bye, Betsy’: Educators Celebrate the End of the DeVos Era",1
"'They Are Saving Our Lives': Demand Grows for Grocery Store Employees, Other Frontline Workers to Receive Hazard Pay Amid Coronavirus Outbreak",-1
"With Epstein Suicide Looming, Ocasio-Cortez Calls for Assurances of Ghislaine Maxwell's Safety While in Custody: ""I hope the SDNY and all relevant parties have conducted an extensive review of the failures of Epstein's custody,"" said the New York Democrat",1
"Biden, Sanders Demand 3-month Freeze on rent payments, evictions of Tenants across U.S.",0
'I didn't do it': Trump shuns responsibility for cutting pandemic team before White House cuts mic of reporter asking 'nasty question',-1
Nationals invite Biden to throw first pitch on Opening Day,0
"The only people dismissing the Russia bounties intel: The Taliban, Russia and Trump",0
"Mississippi Election Commissioner Complains That ""Blacks"" Are Registering to Vote",-1
"Trump Can’t Name One Thing He’d Prioritize if Re-elected — Even with Fox News’ Sean Hannity holding his hand, the president drew a blank when asked about a possible four more years",1
'I saved his a--': Trump boasted to Woodward that he protected Saudi Crown Prince Mohammed bin Salman after Jamal Khashoggi's brutal murder,-1
‘People are going hungry as you tweet from vacay’: AOC doubles down attacks on senate for failure to pass Covid relief bill,-1
Trump's huge vote total breaks my heart. I recognize this America and I wish I did not. - The most dangerous implication of this election is that tens of millions accept a fictitious world created by an autocrat and marketed by Fox News.,1
"Ohio judge blows up GOP plan to allow only 1 ballot box in each county; The limitation in the battleground state is arbitrary and unreasonable, the court said.",-1
Trump Threatens Pennsylvania Gov. Tom Wolf: I’ll Withhold Federal Aid Because You Didn’t Help My Campaign,0
'When the Country Needed Leadership Trump Turned Off the Lights': White House Goes Dark as Protests Over Killing of George Floyd Rage Across DC,-1
"Trump backed Xi over concentration camps for Uighur Muslims, ex-aide Bolton claims",0
"The Trump Campaign Reportedly Blew $1 Billion on Private Jets, Trump Properties, and Don Jr.’s Shitty Book",-1
"Trump Admitted to a Crime Against Humanity Last Night. And No, He Wasn’t Joking.",-1
"Biden Has 4,000 Lawyers on Standby in Florida for Possible Election Recount",0
"Senate made criminal referral of Trump Jr., Bannon, Kushner and two others to federal prosecutors",-1
YouTube will remove any new videos alleging Trump lost election because of fraud,-1
Megathread: Attorney General Barr: No Widespread Election Fraud,-1
Supreme Court rejects GOP request to halt mail-in ballot count in Pennsylvania,0
"Pelosi, Maloney Joined by 173 House Democrats in Calling on Postmaster General to Reverse Assault on Postal Service",-1
"Trump 'furious' about 'underwhelming' crowd at Tulsa rally. “This was a major failure,"" one outside adviser said",0
"Donald Trump labelled ""loser of the year"" by Europe's biggest news magazine",-1
"Trump Offered Assange Pardon if He Covered Up Russian Hack, Court Hears",1
"'Obamagate' backfires: Documents show Biden, Obama acted properly",0
Take her out’: recording appears to capture Trump at private dinner saying he wants Ukraine ambassador fired,-1
Facebook removes Trump post falsely saying flu is more lethal than Covid,-1
Trump administration blocks states from using Medicaid to respond to coronavirus crisis,-1
Twitter is publicly declaring Joe Biden the winner of the US election — on Trump’s own tweets,1
Leaked McDonalds recording shows the company is fighting against parts of Trump's coronavirus bill that would give workers paid sick leave,-1
Trump Boasts He Likely Saved ‘Billions’ Of Lives In A Nation With 330 Million People,1
"Trump Campaign ‘Laundering’ Campaign Finance Money, Election Watchdog Says",0
"Leaked White House data shows infections spiking more than 1,000% in rural areas that backed Trump | Trump claims cases are falling everywhere. An unreleased task force report shows massive spikes in the heartland",-1
"Joe Biden, in his first speech as president-elect, urges unity: 'Time to heal in America'",0
"Donald Trump, Colossal Asshole, Says Doctors Get Extra Cash If People Die of COVID-19",-1
Mitt Romney calls Trump's IG firings 'a threat to accountable democracy',-1
'Very Dark Moment for the Senate': Republicans Block Consideration of Covid Relief While Rushing Ahead With Barrett Confirmation,0
"Community star Yvette Nicole Brown calls out Lil Wayne for posting photo smiling alongside Trump | 'There’s nothing a white supremacist could offer me that is worth my people,' she wrote",1
Susan Collins wrote legislation that made millions for her husband's lobbying firm,0
"Trump asked aides if he could pursue a wild plan to replace the electoral college with loyalists who would ignore the vote, report says",0
"Sanders' 'Radical Goal'; At Least $60,000/Year for 'Every Teacher in America'",0
"Megathread: President Donald Trump Refuses to Participate in the Next Debate, Which is Scheduled to be Held Virtually",0
Democrat Kai Kahele wins Hawaii primary to replace Tulsi Gabbard,1
"More Than 2,000 Americans Have Died of the Coronavirus. Trump Is Tweeting About His TV Ratings.",-1
Megathread: Long-Concealed Records Show President Trump’s Losses and Years of Tax Avoidance | Part II,-1
This Would Be a Very Good Time to Impeach William Barr,1
Trump knew of Russian bounty on troops before late March: report,0
"Florida becomes latest state to overtake 2016 turnout just five hours into voting | More people have voted in Florida this year than in 2016, with seven hours of voting to go",0
Judge orders Postal Service to restore high-speed mail sorting machines,1
Trump threatens to adjourn both chambers of congress - something no president has ever done,-1
House Democrats Introduce Urgent Bill to End 'Deliberate Sabotage' of Postal Service by Postmaster General,-1
Arizona flips! Navajos contribute to historic shift,0
Trump Lied for Five Uninterrupted Minutes About Mail-in Voting During Virus Briefing,-1
Four Seasons: Donald Trump's campaign team mocked for booking wrong venue,-1
Lindsey Graham’s Alleged Attempt to Toss Georgia Ballots Is Felony Election Fraud,-1
"The Trump Administration Just Canceled an Order for 80,000 Ventilators to Haggle Over the Price",0
House bill would ban stock trading by members of Congress,-1
Trump attacked for spending '1 in every 5 days' at a golf club in 2019. President famously told voters in 2016 he would be too busy ‘working for you’ to play.,0
Historians will likely rank Trump as one of the worst presidents,-1
"‘I would rather have a socialist in the White House than Donald Trump,’ says Republican Joe Walsh",0
The Protesters Are the True Patriots — They are the ones fighting for American ideals.,0
Each of Trump’s 2016 campaign managers has now faced criminal charges,-1
Schwarzenegger: California Republicans 'off the rails' with 'fake' ballot boxes,0
Pentagon Officials Say Trump Was Talking Nonsense When He Called Beirut Explosion an Attack,-1
"Fauci admits administration has restricted his media appearances, says he's not surprised Trump got COVID",-1
Obama says Dolly Parton not getting medal of freedom was 'screwup': 'I'll call Biden',1
Trump says he thinks some Americans are wearing masks to show they disapprove of him and not as a preventive measure during the pandemic,0
Biden slams Trump for failing to condemn would-be kidnapping plot on Michigan governor: ‘Sort of behavior you’d expect from Isis’,-1
It’s Official: Biden Beats Trump in Town Hall Television Ratings,0
Mitch McConnell ‘refusing to debate his election rival if there is a female moderator’,0
Nurse who spoke at 2020 RNC busted for shooting woman after argument,-1
Super Tuesday fury as ‘thousands of voters’ in black and Latino neighbourhoods forced to queue for hours in Texas; Voting rights expert says long queues are part of Republican 'voter suppression' tactic for 2020,-1
"Goodbye, Mike Pence",0
"Wake up America, your country doesn't value your life",-1
Pelosi To Trump: You’re Getting Kicked Out If You Lose The Race Whether You Like It Or Not,0
Americans under the age of 30 support removing Trump from office by a nearly 3-to-1 ratio,1
Sanders responds to Warren claim he fails to get things done with two-minute list of things he got done,-1
Bernie Sanders leads Donald Trump by widest margin of all 2020 candidates: Election poll,0
"We Can’t Believe We Have To Say This, But You Win An Election By Being Ahead When All The Votes Are Counted",1
AOC reminds ‘proud Latina’ Kim Guilfoyle that citizens of Puerto Rico are U.S. citizens,0
Oops: Jared Kushner reportedly created a Shell company to secretly pay Trump family members and spend half the campaign’s cash,0
"Atheist Group Asks IRS to Probe Megachurch Over Pro-Trump Rally, Says Event Violates Rule Banning Political Participation",-1
"Four Years Later, Senators Say, ‘Yes, Trump Conspired With The Russians’",0
St. Louis couple that pointed guns at protesters charged with felonies,-1
Welp Trump’s Own Former Defense Secretary Just Compared Him to the Nazis So That Happened,0
Trump Says He'll Seek a Third Term Because 'They Spied On Me',0
Trump says he will leave the White House if Electoral College votes for Biden,0
‘Stunned’: Amy Coney Barrett refuses to say she would keep birth control and same-sex marriage legal,0
Biden visits late son Beau's grave after Sunday mass,-1
How Trump Killed Tens of Thousands of Americans: A blow-by-blow account of his personal role in the coronavirus catastrophe.,-1
"Sanders: Cut the Pentagon By 10% to Hire More Teachers, Build More Homes, and Create More Jobs",0
"In Scathing Letter, More Than 80-Percent of Faculty at Bill Barr’s Law School Call for His Censure and Resignation",-1
Democrat who opposed equal marriage defeated by gay drag queen in landslide victory,-1
Biden responds to report Trump plans to declare premature victory: He's 'not going to steal this election',1
Trump Throws Tantrum After CNN Poll Shows Biden Crushing Him By Nearly 15 Points,-1
"Trump was convinced he was going to win on election night in a repeat of 2016, and was 'shouting at everyone' when Fox News called Arizona for Biden",1
"Department of Homeland Security calls election ""the most secure in American history""",1
Finland's millennial prime minister said Nordic countries do a better job of embodying the American Dream than the US,1
Man featured at Giuliani press conference is a convicted sex offender,-1
Trump and Pence drop plans to address outdoor rally crowds amid reports of low attendance,-1
Megathread: Senator Mitt Romney Announces Vote to Convict President Donald Trump,0
Trump tweets predicting Obama would start a war with Iran to get re-elected are coming back to haunt him,-1
"Deutsche Bank plans to cut ties with Trump after the election, Reuters reported, and could seize his assets if he can't pay back his debts",0
"Biden if elected will form task force to reunite 545 separated immigrant children with family, campaign says",0
Georgetown University report finds Joe Biden's free public college plan would pay off within 10 years,1
Biden proposes federal mask mandate as Trump mocks reporter in Oval Office for wearing one,-1
Texas Democrats Call for Biden Visit and Say Time is Now to Turn Texas Blue,0
Chuck Todd: Every GOP senator declined interviews this weekend,0
That This Nightmare Of An Election Is Even Close Screams The Need To Revamp Critical Thinking Education,-1
The Republican Party Is Dead. It’s the Trump Cult Now.,-1
AOC will Introduce Bill that Requires Federal Agents to Identify Themselves,0
Progressive group that endorsed Warren switches to Sanders,1
"Trump in ‘fragile’ mood and may drop out of 2020 race if poll numbers don’t improve, GOP insiders tell Fox News",1
Bernie Sanders rides enthusiasm to top showing in latest Iowa Poll,1
South Carolina Senate debate replaced with interviews after Lindsey Graham reportedly refuses Covid-19 test,0
Biden leads Trump by double digits with senior voters over 65—a group no Democrat has won in two decades,1
"Poll: 58% of Biden voters say vote is more ""against"" Trump than ""for"" Biden",0
Daughter of Michigan Republican urges people to vote against her dad — 'For the love of god do not vote for my dad for state rep.',1
